web-scraper-order,web-scraper-start-url,category-link,category-link-href,subcategory-link,subcategory-link-href,product-link,product-link-href,name,price,description,image
"1720903211-38","https://mejuri.com/ca/en","Bracelets","https://mejuri.com/ca/en/category/bracelets-anklets","Chain Bracelets","https://mejuri.com/ca/en/category/bracelets-anklets/chain-bracelets","Anchor Chain Bracelet","https://mejuri.com/ca/en/shop/products/anchor-chain-bracelet?qID=31362fa236e62844ceb5ceaee72aa6c4","Anchor Chain Bracelet","C$238","A minimal chain with maximum styling impact. Handcrafted in 14k solid gold, this chain is named for the way its interconnected links resemble a ship’s chain holding an anchor.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/20653/original/0_AnchorChain_bracelet_yg_topdown_hero.jpg?1626954936"
"1720903216-39","https://mejuri.com/ca/en","Bracelets","https://mejuri.com/ca/en/category/bracelets-anklets","Chain Bracelets","https://mejuri.com/ca/en/category/bracelets-anklets/chain-bracelets","Spheres Bracelet","https://mejuri.com/ca/en/shop/products/spheres-bracelet?qID=31362fa236e62844ceb5ceaee72aa6c4","Spheres Bracelet","C$188","Something so minimal hasn't made such a big statement. Can be worn with anything, anytime.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30973/original/0-SpheresBracelet-14K-TopDown_169.jpg?1699565735"
"1720903222-40","https://mejuri.com/ca/en","Bracelets","https://mejuri.com/ca/en/category/bracelets-anklets","Chain Bracelets","https://mejuri.com/ca/en/category/bracelets-anklets/chain-bracelets","Curb Bracelet","https://mejuri.com/ca/en/shop/products/curb-bracelet?qID=31362fa236e62844ceb5ceaee72aa6c4","Curb Bracelet","C$328","Your new go-to chain. Handcrafted in 14k solid gold, wear it every single day, at work, while showering or working out. The bracelet can be worn alone but look great with daintier pieces.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/27442/original/0_Curb_Bracelet_yg_hero.jpg?1668711471"
"1720903228-41","https://mejuri.com/ca/en","Bracelets","https://mejuri.com/ca/en/category/bracelets-anklets","Chain Bracelets","https://mejuri.com/ca/en/category/bracelets-anklets/chain-bracelets","Serpentine Chain Bracelet","https://mejuri.com/ca/en/shop/products/serpentine-chain-bracelet-silver?qID=31362fa236e62844ceb5ceaee72aa6c4","Serpentine Chain Bracelet","C$98","Sleek, slinky and statement—everything you need in one staple chain featuring flat, braided links designed for comfortable all day wear.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/32770/original/0-SILVERBESTSELLERLES-SerpentineChainBraceletSilver-SS-TopDown_450.jpg?1720450517"
"1720903233-42","https://mejuri.com/ca/en","Bracelets","https://mejuri.com/ca/en/category/bracelets-anklets","Chain Bracelets","https://mejuri.com/ca/en/category/bracelets-anklets/chain-bracelets","Spheres Chain Bracelet","https://mejuri.com/ca/en/shop/products/spheres-chain-bracelet-silver?qID=31362fa236e62844ceb5ceaee72aa6c4","Spheres Chain Bracelet","C$78","Something so minimal with such a big statement. Can be worn with anywhere, anytime, with anything.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/32756/original/0-SILVERBESTSELLERLES-SpheresChainBraceletSilver-SS-TopDown_527.jpg?1719506386"
"1720903253-43","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Pendant Necklaces","https://mejuri.com/ca/en/category/necklaces/pendant-necklaces","Zodiac Pendant Necklace","https://mejuri.com/ca/en/shop/products/zodiac-pendant-necklace-libra?qID=1e7d3b1816d6d14bed12eae95e73f4b8","Zodiac Pendant Necklace","C$168","The stars have aligned. And, they’ve confirmed that this everyday pendant necklace is compatible in all 12 houses of your birth chart. A subtle play on zodiac signs featuring a constellation—so no one has to know, unless they know. Handcrafted in 18k gold vermeil featuring an elevated, spinning disk and set with white sapphire gemstones.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/25723/original/0-ZodiacRelaunch_ZodiacNecklaceLibra_V_FRONT_395.jpg?1658859870"
"1720903260-44","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Pendant Necklaces","https://mejuri.com/ca/en/category/necklaces/pendant-necklaces","Zodiac Pendant Necklace Silver","https://mejuri.com/ca/en/shop/products/zodiac-pendant-necklace-scorpio-silver?qID=1e7d3b1816d6d14bed12eae95e73f4b8","Zodiac Pendant Necklace Silver","C$128","The stars have aligned. And, they’ve confirmed that this everyday pendant necklace is compatible in all 12 houses of your birth chart. A subtle play on zodiac signs featuring a constellation—so no one has to know, unless they know. Handcrafted in sterling silver featuring an elevated, spinning disk and set with white sapphire gemstones.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/27583/original/0-ZodiacRelaunch_ZodiacNecklaceScorpio_SS_FRONT_305.jpg?1669745939"
"1720903267-45","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Pendant Necklaces","https://mejuri.com/ca/en/category/necklaces/pendant-necklaces","Zodiac Pendant Necklace","https://mejuri.com/ca/en/shop/products/zodiac-pendant-necklace-aries?qID=1e7d3b1816d6d14bed12eae95e73f4b8","Zodiac Pendant Necklace","C$168","The stars have aligned. And, they’ve confirmed that this everyday pendant necklace is compatible in all 12 houses of your birth chart. A subtle play on zodiac signs featuring a constellation—so no one has to know, unless they know. Handcrafted in 18k gold vermeil featuring an elevated, spinning disk and set with white sapphire gemstones.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/25738/original/0-ZodiacRelaunch_ZodiacNecklaceAries_V_FRONT_361.jpg?1658862348"
"1720903275-46","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Pendant Necklaces","https://mejuri.com/ca/en/category/necklaces/pendant-necklaces","Zodiac Pendant Necklace","https://mejuri.com/ca/en/shop/products/zodiac-pendant-necklace-virgo?qID=1e7d3b1816d6d14bed12eae95e73f4b8","Zodiac Pendant Necklace","C$168","The stars have aligned. And, they’ve confirmed that this everyday pendant necklace is compatible in all 12 houses of your birth chart. A subtle play on zodiac signs featuring a constellation—so no one has to know, unless they know. Handcrafted in 18k gold vermeil featuring an elevated, spinning disk and set with white sapphire gemstones.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/25718/original/0-ZodiacRelaunch_ZodiacNecklaceVirgo_V_FRONT_491.jpg?1658859695"
"1720903280-47","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Pendant Necklaces","https://mejuri.com/ca/en/category/necklaces/pendant-necklaces","Baguette Gemstone Station Necklace","https://mejuri.com/ca/en/shop/products/baguette-gemstone-station-necklace-emerald?qID=1e7d3b1816d6d14bed12eae95e73f4b8","Baguette Gemstone Station Necklace","C$668","Crafting standout stacks is what you do best and this emerald piece is waiting to join you. Handcrafted in 14k solid gold featuring an emerald gemstone.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/28894/original/0-EMERALD_BaguetteEmeraldStationNecklace_14k_Front_092.jpg?1680272788"
"1720903285-48","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Pendant Necklaces","https://mejuri.com/ca/en/category/necklaces/pendant-necklaces","Large Pavé Diamond Round Necklace","https://mejuri.com/ca/en/shop/products/large-pave-diamond-round-necklace-white-gold?qID=1e7d3b1816d6d14bed12eae95e73f4b8","Large Pavé Diamond Round Necklace","C$568","This time we said more is more—more pavé, more shine, bigger statement. Handcrafted in 14k solid gold and set with responsibly sourced diamonds.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/28143/original/PavePendant_necklace_wg_hero.jpg?1674762616"
"1720903291-49","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Pendant Necklaces","https://mejuri.com/ca/en/category/necklaces/pendant-necklaces","Zodiac Pendant Necklace Silver","https://mejuri.com/ca/en/shop/products/zodiac-pendant-necklace-libra-silver?qID=1e7d3b1816d6d14bed12eae95e73f4b8","Zodiac Pendant Necklace Silver","C$128","The stars have aligned. And, they’ve confirmed that this everyday pendant necklace is compatible in all 12 houses of your birth chart. A subtle play on zodiac signs featuring a constellation—so no one has to know, unless they know. Handcrafted in sterling silver featuring an elevated, spinning disk and set with white sapphire gemstones.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/27578/original/0-ZodiacRelaunch_ZodiacNecklaceLibra_SS_FRONT_395.jpg?1669745554"
"1720903296-50","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Pendant Necklaces","https://mejuri.com/ca/en/category/necklaces/pendant-necklaces","Mosaic Pear Diamond Necklace","https://mejuri.com/ca/en/shop/products/mosaic-pear-diamond-necklace?qID=1e7d3b1816d6d14bed12eae95e73f4b8","Mosaic Pear Diamond Necklace","C$1150","When it comes to attention to detail, mosaic diamonds are a top performer. This piece is designed with an array of diamond cuts and shapes for maximum shine. Handcrafted in 14k gold featuring responsibly sourced diamonds.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30484/original/0-NecklacePear-14K-Front_014.jpg?1697216885"
"1720903301-51","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Pendant Necklaces","https://mejuri.com/ca/en/category/necklaces/pendant-necklaces","Large Diamond Necklace","https://mejuri.com/ca/en/shop/products/large-diamond-necklace?qID=1e7d3b1816d6d14bed12eae95e73f4b8","Large Diamond Necklace","C$1300","Double the size of the Diamond Necklace and handcrafted into a large brilliant-cut set in 14k solid gold. It’s an heirloom-worthy piece you can hold on to forever — to pass on or keep all to yourself.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30737/original/0-LargeDiamondNecklace-14k-Front_008.jpg?1698167975"
"1720903308-52","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Pendant Necklaces","https://mejuri.com/ca/en/category/necklaces/pendant-necklaces","Zodiac Pendant Necklace","https://mejuri.com/ca/en/shop/products/zodiac-pendant-necklace-aquarius?qID=1e7d3b1816d6d14bed12eae95e73f4b8","Zodiac Pendant Necklace","C$168","The stars have aligned. And, they’ve confirmed that this everyday pendant necklace is compatible in all 12 houses of your birth chart. A subtle play on zodiac signs featuring a constellation—so no one has to know, unless they know. Handcrafted in 18k gold vermeil featuring an elevated, spinning disk and set with white sapphire gemstones.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/25683/original/0-ZodiacRelaunch_ZodiacNecklaceAquarius_V_FRONT_431.jpg?1658842260"
"1720903314-53","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Pendant Necklaces","https://mejuri.com/ca/en/category/necklaces/pendant-necklaces","Zodiac Pendant Necklace","https://mejuri.com/ca/en/shop/products/zodiac-pendant-necklace-scorpio?qID=1e7d3b1816d6d14bed12eae95e73f4b8","Zodiac Pendant Necklace","C$168","The stars have aligned. And, they’ve confirmed that this everyday pendant necklace is compatible in all 12 houses of your birth chart. A subtle play on zodiac signs featuring a constellation—so no one has to know, unless they know. Handcrafted in 18k gold vermeil featuring an elevated, spinning disk and set with white sapphire gemstones.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/25728/original/0-ZodiacRelaunch_ZodiacNecklaceScorpio_V_FRONT_305.jpg?1658860571"
"1720903320-54","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Pendant Necklaces","https://mejuri.com/ca/en/category/necklaces/pendant-necklaces","Tiny Pearl Necklace","https://mejuri.com/ca/en/shop/products/tiny-pearl-necklace?qID=1e7d3b1816d6d14bed12eae95e73f4b8","Tiny Pearl Necklace","C$158","Sometimes all you need is a hint. Feast your eyes on this tiny little number that’ll make itself right at home. Handcrafted in 18k gold vermeil featuring freshwater pearls.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/17132/original/TinyPearl_Necklace_yg_hero-0327.jpg?1605794636"
"1720903326-55","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Pendant Necklaces","https://mejuri.com/ca/en/category/necklaces/pendant-necklaces","Zodiac Pendant Necklace Silver","https://mejuri.com/ca/en/shop/products/zodiac-pendant-necklace-leo-silver?qID=1e7d3b1816d6d14bed12eae95e73f4b8","Zodiac Pendant Necklace Silver","C$128","The stars have aligned. And, they’ve confirmed that this everyday pendant necklace is compatible in all 12 houses of your birth chart. A subtle play on zodiac signs featuring a constellation—so no one has to know, unless they know. Handcrafted in sterling silver featuring an elevated, spinning disk and set with white sapphire gemstones.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/27568/original/0-ZodiacRelaunch_ZodiacNecklaceLeo_SS_FRONT_287.jpg?1669743855"
"1720903333-56","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Pendant Necklaces","https://mejuri.com/ca/en/category/necklaces/pendant-necklaces","Zodiac Pendant Necklace Silver","https://mejuri.com/ca/en/shop/products/zodiac-pendant-necklace-virgo-silver?qID=1e7d3b1816d6d14bed12eae95e73f4b8","Zodiac Pendant Necklace Silver","C$128","The stars have aligned. And, they’ve confirmed that this everyday pendant necklace is compatible in all 12 houses of your birth chart. A subtle play on zodiac signs featuring a constellation—so no one has to know, unless they know. Handcrafted in sterling silver featuring an elevated, spinning disk and set with white sapphire gemstones.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/27573/original/0-ZodiacRelaunch_ZodiacNecklaceVirgo_SS_FRONT_491.jpg?1669744504"
